duration,start_time,start_station,end_time,end_station,bike
650,1388757900000,31263,1388758560000,31252,W21518
590,1388757900000,31202,1388758500000,31231,W21207
416,1388757960000,31237,1388758380000,31260,W20560
276,1388758020000,31242,1388758260000,31230,W21543
215,1388758020000,31604,1388758260000,31621,W20924
839,1388758080000,31241,1388758920000,31259,W20451
444,1388758080000,31214,1388758560000,31252,W21258
314,1388758200000,31600,1388758500000,31600,W21569
386,1388758200000,31212,1388758560000,31261,W21411
492,1388758200000,31611,1388758680000,31623,W00713
738,1388758200000,31102,1388758920000,31104,W00731
521,1388758200000,31241,1388758740000,31600,W20347
342,1388758260000,31201,1388758560000,31200,W00040
944,1388758260000,31607,1388759160000,31621,W00267
339,1388758260000,31213,1388758620000,31204,W00639
67,1388758260000,31253,1388758380000,31250,W00400
107,1388758320000,31119,1388758380000,31101,W20509
302,1388758380000,31631,1388758680000,31623,W21115
722,1388758380000,31613,1388759100000,31218,W00802
511,1388758440000,31219,1388758920000,31235,W20373
1261,1388758440000,31611,1388759700000,31268,W20987
379,1388758440000,31104,1388758800000,31200,W20344
305,1388758440000,31200,1388758740000,31202,W00358
619,1388758440000,31506,1388759100000,31213,W21010
451,1388758500000,31119,1388758920000,31200,W20345
334,1388758560000,31101,1388758860000,31241,W20762
213,1388758560000,31610,1388758740000,31269,W20926
590,1388758560000,31104,1388759160000,31253,W00976
154,1388758620000,31600,1388758800000,31620,W21569
674,1388758620000,31110,1388759280000,31261,W20900
821,1388758620000,31117,1388759460000,31253,W20013
220,1388758620000,31267,1388758860000,31212,W01427
108,1388758680000,31253,1388758800000,31250,W01201
662,1388758740000,31237,1388759400000,31251,W20268
771,1388758800000,31120,1388759520000,31200,W01269
4,1388758800000,31229,1388758800000,31229,W20063
436,1388758860000,31619,1388759280000,31605,W00761
438,1388758860000,31600,1388759280000,31238,W20347
912,1388758920000,31110,1388759820000,31110,W00093
137,1388758920000,31229,1388759040000,31214,W20816
1162,1388758980000,31105,1388760120000,31220,W20907
799,1388758980000,31107,1388759820000,31201,W01187
1153,1388759040000,31248,1388760180000,31215,W20989
246,1388759040000,31223,1388759340000,31263,W20698
453,1388759100000,31233,1388759580000,31201,W20397
1329,1388759160000,31611,1388760480000,31241,W00264
359,1388759220000,31615,1388759580000,31627,W21218
92,1388759280000,31007,1388759400000,31002,W21461
235,1388759340000,31010,1388759580000,31009,W20592
571,1388759340000,31312,1388759940000,31213,W21426
241,1388759340000,31037,1388759580000,31024,W20516
545,1388759400000,31234,1388759940000,31238,W21260
381,1388759400000,31202,1388759760000,31216,W00358
3299,1388759640000,31222,1388762940000,31258,W20728
1188,1388759400000,31615,1388760600000,31241,W00987
478,1388759460000,31506,1388759940000,31627,W00492
1336,1388759460000,31108,1388760780000,31242,W01400
585,1388759460000,31103,1388760060000,31241,W01143
357,1388759460000,31253,1388759820000,31216,W20013
743,1388759460000,31401,1388760240000,31104,W20203
260,1388759580000,31105,1388759880000,31101,W20420
164,1388759700000,31303,1388759880000,31308,W21271
451,1388759700000,31241,1388760180000,31212,W20762
48,1388759700000,31503,1388759760000,31503,W00032
982,1388759820000,31506,1388760780000,31201,W00988
276,1388759940000,31241,1388760240000,31202,W21054
924,1388760000000,31512,1388760960000,31620,W01301
624,1388760060000,31104,1388760660000,31221,W21424
1053,1388760120000,31401,1388761140000,31200,W00189
316,1388760120000,31212,1388760420000,31220,W00373
567,1388760120000,31267,1388760720000,31242,W01447
725,1388760180000,31119,1388760900000,31200,W21390
480,1388760240000,31034,1388760720000,31065,W20487
458,1388760240000,31257,1388760720000,31216,W00523
851,1388760240000,31505,1388761080000,31202,W00347
315,1388760300000,31266,1388760600000,31256,W20477
1679,1388760300000,31606,1388761980000,31221,W00919
574,1388760300000,31218,1388760900000,31271,W20195
278,1388760360000,31600,1388760660000,31227,W21471
477,1388760420000,31110,1388760900000,31220,W00093
453,1388760480000,31113,1388760960000,31214,W00878
780,1388760600000,31229,1388761380000,31225,W20063
235,1388760600000,31220,1388760840000,31242,W00417
1502,1388760720000,31619,1388762220000,31257,W00946
425,1388760720000,31203,1388761140000,31223,W21392
231,1388760840000,31242,1388761080000,31252,W01400
467,1388760840000,31508,1388761320000,31623,W20514
379,1388760900000,31110,1388761320000,31239,W00084
719,1388760960000,31306,1388761680000,31200,W21645
486,1388761020000,31623,1388761500000,31622,W20392
739,1388761080000,31107,1388761800000,31200,W21311
170,1388761080000,31620,1388761260000,31270,W21517
1253,1388761260000,31263,1388762520000,31110,W00956
228,1388761200000,31046,1388761380000,31047,W20289
186,1388761200000,31201,1388761380000,31241,W20397
1012,1388761260000,31107,1388762280000,31221,W20349
877,1388761320000,31503,1388762160000,31633,W00032
585,1388761440000,31622,1388762040000,31269,W01305
436,1388761500000,31629,1388761980000,31613,W01312
794,1388761620000,31229,1388762400000,31215,W20126
326,1388761680000,31604,1388761980000,31621,W21493
194,1388761680000,31110,1388761860000,31200,W20416
351,1388761740000,31102,1388762100000,31111,W00054
543,1388761860000,31502,1388762400000,31507,W20973
491,1388761860000,31212,1388762340000,31222,W20762
4959,1388761920000,31212,1388766900000,31248,W20042
4830,1388762040000,31212,1388766840000,31248,W20739
46,1388762100000,31626,1388762100000,31626,W00899
391,1388762160000,31229,1388762580000,31239,W00781
168,1388762160000,31241,1388762340000,31201,W20397
711,1388762340000,31626,1388763060000,31618,W20840
742,1388762340000,31626,1388763120000,31618,W00899
1066,1388762400000,31603,1388763480000,31628,W20815
800,1388762460000,31632,1388763240000,31624,W20752
939,1388762520000,31216,1388763480000,31271,W20687
947,1388762520000,31216,1388763480000,31271,W00523
967,1388762580000,31507,1388763540000,31202,W20973
911,1388762580000,31216,1388763480000,31271,W00358
884,1388762580000,31216,1388763480000,31271,W01034
4695,1388762700000,31212,1388767380000,31248,W20115
229,1388762700000,31108,1388762880000,31244,W20128
766,1388762700000,31614,1388763420000,31218,W20381
336,1388762700000,31216,1388763060000,31253,W20013
872,1388762820000,31235,1388763660000,31272,W00467
789,1388762880000,31613,1388763720000,31615,W20412
521,1388762940000,31116,1388763480000,31100,W01011
671,1388763060000,31222,1388763720000,31246,W20762
1778,1388763300000,31204,1388765100000,31248,W00060
1708,1388763360000,31204,1388765040000,31248,W20447
429,1388763360000,31201,1388763780000,31221,W01187
545,1388763360000,31267,1388763900000,31223,W01220
470,1388763480000,31117,1388763960000,31241,W21096
301,1388763480000,31801,1388763780000,31802,W20092
468,1388763720000,31202,1388764200000,31213,W21054
489,1388763720000,31119,1388764200000,31201,W00314
343,1388763840000,31100,1388764200000,31255,W01011
272,1388763840000,31613,1388764140000,31606,W01312
428,1388764020000,31242,1388764440000,31267,W01447
560,1388764020000,31605,1388764560000,31619,W00761
864,1388764140000,31228,1388764980000,31633,W20410
853,1388764140000,31228,1388764980000,31633,W20575
1376,1388764140000,31404,1388765520000,31224,W00169
458,1388764140000,31242,1388764620000,31257,W20705
257,1388764260000,31229,1388764560000,31239,W00035
161,1388764440000,31270,1388764560000,31620,W21517
244,1388764440000,31503,1388764680000,31245,W00164
433,1388764500000,31212,1388764920000,31214,W01427
839,1388764560000,31214,1388765400000,31118,W21590
1258,1388764560000,31633,1388765820000,31230,W20554
219,1388764680000,31229,1388764860000,31110,W01068
64,1388764740000,31033,1388764800000,31024,W20172
447,1388764740000,31630,1388765220000,31613,W00983
740,1388764860000,31113,1388765580000,31205,W20789
395,1388764860000,31229,1388765280000,31221,W00564
882,1388765220000,31607,1388766060000,31637,W01151
322,1388765160000,31226,1388765460000,31236,W00405
38,1388765220000,31222,1388765280000,31222,W20179
380,1388765340000,31200,1388765700000,31246,W21311
196,1388765340000,31104,1388765580000,31114,W00914
413,1388765460000,31623,1388765880000,31611,W20514
732,1388765460000,31230,1388766240000,31272,W21543
390,1388765520000,31222,1388765880000,31232,W20179
525,1388765520000,31014,1388766060000,31236,W20839
1101,1388765520000,31101,1388766600000,31204,W20509
1475,1388765520000,31213,1388767020000,31507,W20957
201,1388765520000,31239,1388765700000,31214,W20637
140,1388765520000,31100,1388765640000,31204,W01064
290,1388765520000,31253,1388765820000,31216,W00411
211,1388765640000,31214,1388765880000,31239,W01427
936,1388765940000,31621,1388766840000,31234,W21493
304,1388765940000,31625,1388766240000,31613,W20099
113,1388766180000,31611,1388766300000,31611,W20514
219,1388766300000,31103,1388766540000,31107,W00306
478,1388766360000,31202,1388766840000,31263,W21485
619,1388766360000,31202,1388767020000,31506,W01299
178,1388766420000,31611,1388766600000,31614,W21262
505,1388766540000,31267,1388767020000,31110,W01447
222,1388766600000,31038,1388766840000,31037,W21492
550,1388766780000,31233,1388767380000,31604,W00333
231,1388766840000,31114,1388767080000,31104,W01351
1817,1388767140000,31620,1388769000000,31243,W01301
220,1388767140000,31620,1388767320000,31271,W21517
278,1388767140000,31109,1388767380000,31223,W20181
642,1388767200000,31260,1388767860000,31200,W20733
418,1388767260000,31110,1388767620000,31101,W01447
864,1388767260000,31109,1388768100000,31507,W20790
544,1388767260000,31102,1388767800000,31201,W20496
467,1388767260000,31111,1388767740000,31241,W01026
352,1388767320000,31104,1388767620000,31200,W00272
466,1388767320000,31107,1388767740000,31104,W00306
670,1388767440000,31208,1388768100000,31623,W00628
310,1388767440000,31603,1388767740000,31637,W00228
318,1388767500000,31254,1388767800000,31231,W20494
342,1388767500000,31312,1388767800000,31236,W01177
488,1388767560000,31263,1388768040000,31242,W21485
417,1388767560000,31103,1388767980000,31110,W00238
270,1388767680000,31037,1388767980000,31038,W21492
504,1388767680000,31200,1388768220000,31101,W00272
261,1388767920000,31212,1388768160000,31213,W20366
1423,1388767980000,31255,1388769360000,31222,W21408
431,1388767980000,31622,1388768400000,31623,W20392
1398,1388767980000,31255,1388769360000,31222,W21275
309,1388767980000,31223,1388768280000,31241,W01220
317,1388768040000,31213,1388768340000,31251,W21424
474,1388768100000,31115,1388768580000,31101,W21409
368,1388768340000,31204,1388768700000,31234,W00496
846,1388768460000,31600,1388769300000,31245,W01137
307,1388768640000,31220,1388768940000,31221,W00373
13,1388768640000,31503,1388768640000,31503,W00851
289,1388768640000,31250,1388768940000,31267,W00244
328,1388768700000,31114,1388769000000,31200,W20663
790,1388768700000,31503,1388769480000,31238,W00851
266,1388768760000,31227,1388769000000,31600,W21221
658,1388768820000,31637,1388769480000,31227,W00228
581,1388768820000,31213,1388769420000,31230,W20321
317,1388768880000,31200,1388769180000,31214,W20733
520,1388769060000,31603,1388769540000,31604,W20760
214,1388769180000,31216,1388769420000,31230,W21186
479,1388769240000,31615,1388769720000,31611,W20922
587,1388769360000,31109,1388769900000,31229,W01217
137,1388769360000,31620,1388769480000,31270,W21569
294,1388769360000,31619,1388769660000,31611,W00761
353,1388769420000,31255,1388769780000,31257,W01011
698,1388769420000,31119,1388770140000,31212,W20841
861,1388769600000,31616,1388770500000,31243,W00634
263,1388769660000,31234,1388769960000,31229,W21493
671,1388769720000,31047,1388770380000,31041,W00912
364,1388769780000,31254,1388770140000,31257,W00690
236,1388769840000,31234,1388770080000,31224,W00496
305,1388769900000,31254,1388770200000,31228,W00927
281,1388769960000,31618,1388770260000,31619,W00899
776,1388770020000,31234,1388770740000,31621,W20106
983,1388770020000,31220,1388770980000,31113,W00215
587,1388770020000,31214,1388770620000,31100,W20733
287,1388770020000,31257,1388770320000,31242,W20705
872,1388770080000,31205,1388770980000,31113,W20789
346,1388770080000,31257,1388770440000,31212,W01011
344,1388770140000,31220,1388770500000,31100,W00093
525,1388770140000,31230,1388770680000,31233,W20321
713,1388770200000,31227,1388770920000,31237,W21471
232,1388770200000,31110,1388770440000,31214,W00956
573,1388770260000,31228,1388770800000,31217,W00927
175,1388770260000,31252,1388770440000,31242,W21518
832,1388770440000,31229,1388771280000,31223,W01217
149,1388770440000,31117,1388770560000,31119,W00861
447,1388770440000,31116,1388770860000,31201,W20574
320,1388770440000,31229,1388770740000,31200,W20447
454,1388770680000,31111,1388771160000,31213,W00054
476,1388770680000,31239,1388771160000,31214,W01427
760,1388770680000,31304,1388771460000,31015,W00382
1532,1388770740000,31220,1388772240000,31623,W00465
293,1388770740000,31271,1388771040000,31270,W21517
280,1388770800000,31271,1388771040000,31270,W00358
229,1388770860000,31250,1388771100000,31234,W01244
464,1388770860000,31624,1388771340000,31631,W00473
152,1388770980000,31242,1388771100000,31252,W21518
251,1388771040000,31213,1388771280000,31257,W21280
532,1388771040000,31223,1388771580000,31637,W20181
289,1388771040000,31119,1388771340000,31214,W00861
1188,1388771160000,31616,1388772360000,31220,W00842
395,1388771160000,31113,1388771580000,31119,W00766
176,1388771460000,31269,1388771580000,31610,W01305
621,1388771460000,31612,1388772060000,31625,W21422
738,1388771460000,31503,1388772180000,31200,W20657
656,1388771460000,31104,1388772120000,31401,W21647
637,1388771460000,31108,1388772120000,31232,W00909
274,1388771520000,31619,1388771760000,31610,W01365
276,1388771520000,31619,1388771760000,31610,W00899
152,1388771520000,31232,1388771640000,31256,W20179
550,1388771580000,31223,1388772180000,31201,W01217
287,1388771640000,31251,1388771940000,31213,W21424
299,1388771640000,31221,1388771940000,31200,W01187
377,1388771700000,31105,1388772060000,31400,W20165
369,1388771820000,31239,1388772180000,31230,W00729
376,1388771820000,31223,1388772180000,31267,W20405
565,1388771820000,31250,1388772360000,31204,W01201
459,1388771820000,31270,1388772300000,31271,W21517
433,1388771820000,31270,1388772240000,31271,W00358
280,1388772000000,31267,1388772240000,31212,W00244
686,1388772060000,31267,1388772720000,31266,W21042
159,1388772060000,31610,1388772240000,31629,W01305
520,1388772180000,31603,1388772660000,31600,W00208
787,1388772240000,31620,1388773020000,31205,W01208
169,1388772240000,31600,1388772420000,31620,W21221
470,1388772300000,31629,1388772780000,31623,w00765
233,1388772360000,31204,1388772600000,31257,W20509
218,1388772360000,31230,1388772600000,31222,W21186
1260,1388772480000,31224,1388773740000,31606,W21478
662,1388772540000,31230,1388773200000,31238,W20500
561,1388772600000,31253,1388773200000,31229,W01093
736,1388772600000,31227,1388773380000,31257,W20652
1264,1388772660000,31637,1388773920000,31114,W01151
1039,1388772660000,31625,1388773680000,31272,W21422
182,1388772720000,31255,1388772900000,31257,W20436
12,1388772720000,31257,1388772780000,31257,W00946
155,1388772900000,31214,1388773020000,31201,W20637
4237,1388772960000,31272,1388777220000,31258,W00467
4227,1388772960000,31272,1388777220000,31258,W20222
267,1388772960000,31610,1388773200000,31619,W00899
844,1388772960000,31221,1388773800000,31014,W00985
28,1388773020000,31252,1388773020000,31252,W20822
61,1388773020000,31603,1388773080000,31627,W00154
989,1388773080000,31257,1388774040000,31636,W00946
143,1388773080000,31252,1388773200000,31224,W21518
471,1388773320000,31230,1388773800000,31220,W00729
552,1388773320000,31119,1388773860000,31200,W20150
401,1388773440000,31615,1388773860000,31610,W01422
740,1388773440000,31254,1388774160000,31254,W01204
423,1388773440000,31611,1388773860000,31619,W00761
495,1388773440000,31225,1388773980000,31014,W20076
441,1388773500000,31202,1388773980000,31200,W00347
368,1388773500000,31631,1388773920000,31623,W00473
406,1388773500000,31101,1388773920000,31214,W00272
592,1388773560000,31238,1388774160000,31222,W00851
553,1388773560000,31263,1388774100000,31603,W21499
619,1388773620000,31104,1388774220000,31202,W00731
269,1388773680000,31201,1388773920000,31101,W01217
651,1388773800000,31239,1388774460000,31201,W21451
304,1388773800000,31101,1388774100000,31117,W21409
973,1388773920000,31400,1388774880000,31241,W20165
447,1388773920000,31610,1388774400000,31615,W01422
191,1388774100000,31257,1388774340000,31224,W20436
1189,1388774280000,31622,1388775420000,31222,W21111
2449,1388774520000,31623,1388776980000,31272,W20993
427,1388774340000,31228,1388774760000,31254,W00383
579,1388774400000,31401,1388775000000,31104,W21647
554,1388774400000,31269,1388775000000,31614,W20426
1329,1388774460000,31400,1388775780000,31213,W20159
2493,1388774520000,31623,1388776980000,31272,W00628
1816,1388774460000,31234,1388776320000,31212,W01244
110,1388774520000,31116,1388774640000,31110,W20553
241,1388774580000,31623,1388774820000,31631,w00765
226,1388774580000,31621,1388774820000,31600,W01123
2366,1388774640000,31623,1388777040000,31272,W00465
339,1388774640000,31621,1388775000000,31244,W20106
270,1388774700000,31623,1388774940000,31631,W00473
265,1388774760000,31048,1388775000000,31044,W00451
148,1388774760000,31205,1388774940000,31204,W20057
247,1388774820000,31202,1388775060000,31111,W00731
321,1388774820000,31200,1388775180000,31201,W21645
782,1388774880000,31506,1388775660000,31251,W01299
597,1388774880000,31236,1388775480000,31312,W01177
504,1388774940000,31256,1388775480000,31242,W01172
627,1388775000000,31241,1388775660000,31246,W00677
536,1388775120000,31102,1388775600000,31109,W00485
453,1388775180000,31200,1388775600000,31202,W21390
166,1388775180000,31205,1388775360000,31220,W01208
364,1388775180000,31221,1388775540000,31201,W20615
541,1388775180000,31266,1388775720000,31267,W21042
378,1388775240000,31600,1388775600000,31230,W00208
322,1388775240000,31225,1388775540000,31260,W21319
642,1388775300000,31201,1388775960000,31110,W21645
1277,1388775420000,31119,1388776680000,31249,W20997
464,1388775420000,31101,1388775900000,31200,W01217
226,1388775420000,31623,1388775660000,31631,W21480
338,1388775480000,31234,1388775840000,31237,W01361
823,1388775540000,31617,1388776380000,31618,W00740
392,1388775660000,31628,1388776020000,31608,W20427
75,1388775720000,31110,1388775780000,31110,W20553
8913,1388775780000,31248,1388784720000,31248,W00680
795,1388775780000,31110,1388776620000,31107,W00238
649,1388775840000,31233,1388776440000,31624,W20321
358,1388775900000,31223,1388776260000,31262,W00730
490,1388775900000,31613,1388776380000,31622,W21346
307,1388775960000,31114,1388776260000,31200,W01151
788,1388775960000,31244,1388776740000,31603,W20128
499,1388776080000,31255,1388776560000,31114,W21173
295,1388776200000,31214,1388776500000,31239,W20865
402,1388776260000,31219,1388776620000,31232,W20916
263,1388776200000,31214,1388776500000,31239,W20257
343,1388776320000,31219,1388776620000,31232,W00940
607,1388776260000,31271,1388776920000,31612,W21517
368,1388776320000,31257,1388776680000,31216,W21280
501,1388776320000,31212,1388776800000,31225,W01244
755,1388776440000,31107,1388777220000,31253,W00966
453,1388776500000,31229,1388776980000,31109,W20115
583,1388776560000,31101,1388777160000,31115,W01447
511,1388776620000,31257,1388777100000,31214,W00690
154,1388776620000,31016,1388776800000,31015,W20934
497,1388776680000,31236,1388777220000,31236,W20839
447,1388776800000,31100,1388777280000,31237,W00093
374,1388776860000,31050,1388777220000,31022,W20490
360,1388776860000,31102,1388777220000,31119,W20613
223,1388776980000,31631,1388777160000,31623,w00765
365,1388776980000,31201,1388777400000,31238,W20397
432,1388777040000,31022,1388777460000,31070,W00133
331,1388777040000,31238,1388777340000,31248,W00328
356,1388777040000,31200,1388777400000,31114,W01151
200,1388777040000,31212,1388777220000,31213,W20366
1094,1388777040000,31237,1388778120000,31241,W21471
1081,1388777040000,31404,1388778120000,31600,W00258
1281,1388777100000,31119,1388778420000,31238,W00625
15,1388777220000,31110,1388777220000,31110,W20553
335,1388777220000,31110,1388777580000,31212,W21645
395,1388777280000,31116,1388777700000,31101,W01162
658,1388777340000,31203,1388778000000,31223,W20418
264,1388777400000,31204,1388777700000,31253,W01064
850,1388777460000,31104,1388778300000,31265,W21647
835,1388777580000,31259,1388778420000,31623,W21537
1011,1388777640000,31200,1388778660000,31247,W20344
160,1388777700000,31267,1388777820000,31214,W20121
440,1388777700000,31241,1388778120000,31245,W00264
187,1388777700000,31250,1388777880000,31213,W00784
529,1388777820000,31107,1388778360000,31229,W00238
814,1388777880000,31614,1388778660000,31604,W20426
2272,1388777940000,31258,1388780220000,31248,W20222
2246,1388778000000,31258,1388780220000,31248,W00467
236,1388777940000,31631,1388778180000,31623,W21480
727,1388778000000,31015,1388778720000,31226,W00382
447,1388778060000,31222,1388778480000,31205,W21202
580,1388778060000,31121,1388778660000,31268,W00638
433,1388778120000,31233,1388778540000,31214,W20703
287,1388778360000,31202,1388778660000,31229,W20973
768,1388778360000,31635,1388779140000,31623,W01164
505,1388778480000,31406,1388778960000,31602,W00513
401,1388778480000,31625,1388778900000,31606,W20999
406,1388778480000,31260,1388778900000,31225,W21319
563,1388778480000,31244,1388779080000,31623,W20498
499,1388778540000,31215,1388779020000,31200,W20989
1055,1388778540000,31108,1388779620000,31270,W20824
759,1388778600000,31237,1388779380000,31229,W00093
972,1388778600000,31108,1388779620000,31270,W00999
666,1388778660000,31234,1388779320000,31101,W20748
245,1388778720000,31228,1388778960000,31263,W20249
316,1388778780000,31600,1388779080000,31256,W20195
397,1388778780000,31251,1388779140000,31265,W20268
3635,1388778840000,31272,1388782500000,31219,W00628
3610,1388778840000,31272,1388782440000,31219,W00465
271,1388778900000,31509,1388779200000,31245,W00819
558,1388778960000,31120,1388779500000,31254,W20267
553,1388779020000,31263,1388779560000,31224,W21336
380,1388779080000,31213,1388779440000,31201,W20366
336,1388779080000,31613,1388779440000,31619,W20099
620,1388779080000,31229,1388779740000,31253,W01093
487,1388779140000,31101,1388779620000,31113,W01275
593,1388779140000,31102,1388779740000,31110,W20850
313,1388779140000,31255,1388779500000,31215,W21636
514,1388779200000,31244,1388779680000,31623,W20106
867,1388779200000,31121,1388780040000,31241,W20145
531,1388779200000,31105,1388779740000,31116,W20661
589,1388779260000,31243,1388779860000,31247,W00634
359,1388779260000,31262,1388779620000,31266,W00730
1275,1388779260000,31507,1388780520000,31229,W20957
676,1388779380000,31256,1388780040000,31615,W20195
179,1388779380000,31203,1388779560000,31216,W20489
192,1388779380000,31201,1388779560000,31241,W20615
425,1388779380000,31230,1388779800000,31600,W00208
830,1388779440000,31605,1388780280000,31613,W20412
289,1388779440000,31618,1388779740000,31625,W00740
544,1388779500000,31610,1388780040000,31615,W20157
1062,1388779500000,31251,1388780580000,31207,W01299
200,1388779560000,31630,1388779740000,31632,W01239
420,1388779680000,31619,1388780100000,31623,W00899
305,1388779680000,31611,1388779980000,31631,W20922
1075,1388779920000,31241,1388781000000,31216,W21391
371,1388779860000,31623,1388780220000,31622,W20795
688,1388779860000,31266,1388780580000,31200,W00730
267,1388779920000,31613,1388780160000,31625,W20479
427,1388779920000,31630,1388780340000,31618,W20590
992,1388779980000,31241,1388781000000,31216,W20372
320,1388780040000,31202,1388780340000,31119,W21390
196,1388780040000,31121,1388780220000,31104,W20387
483,1388780100000,31613,1388780580000,31611,W20976
259,1388780160000,31016,1388780400000,31017,W20809
235,1388780220000,31613,1388780460000,31607,W00983
545,1388780220000,31231,1388780820000,31624,W01392
259,1388780220000,31017,1388780520000,31030,W21457
186,1388780220000,31616,1388780460000,31623,W01047
371,1388780280000,31104,1388780640000,31214,W01351
1337,1388780340000,31512,1388781660000,31268,W00620
1329,1388780340000,31512,1388781660000,31268,W20355
324,1388780340000,31620,1388780640000,31624,W21221
356,1388780400000,31503,1388780760000,31223,W00445
923,1388780400000,31802,1388781360000,31613,W20092
365,1388780400000,31618,1388780820000,31271,W20840
787,1388780460000,31610,1388781240000,31615,W01365
1433,1388780520000,31257,1388781960000,31113,W20652
400,1388780580000,31622,1388780940000,31623,W20795
235,1388780580000,31602,1388780820000,31401,W20253
677,1388780640000,31245,1388781360000,31219,W01137
299,1388780640000,31119,1388780940000,31202,W21390
5,1388780700000,31222,1388780700000,31222,W01022
550,1388780700000,31222,1388781240000,31251,W21111
906,1388780760000,31505,1388781660000,31605,W21334
209,1388780820000,31202,1388781000000,31201,W20536
280,1388780820000,31009,1388781060000,31007,W20592
290,1388780820000,31237,1388781120000,31242,W01361
178,1388781000000,31101,1388781180000,31111,W20420
1108,1388781060000,31216,1388782200000,31247,W21391
487,1388781060000,31113,1388781540000,31201,W00215
1080,1388781120000,31216,1388782200000,31247,W21280
190,1388781180000,31119,1388781360000,31202,W21646
1792,1388781360000,31624,1388783160000,31222,W01392
707,1388781180000,31601,1388781900000,31601,W20215
664,1388781180000,31220,1388781840000,31263,W20584
1118,1388781180000,31265,1388782320000,31202,W20268
758,1388781300000,31102,1388782020000,31104,W20953
738,1388781300000,31613,1388782020000,31108,W20412
246,1388781360000,31229,1388781600000,31268,W21493
648,1388781360000,31241,1388782020000,31237,W20145
1191,1388781360000,31222,1388782560000,31622,W21275
371,1388781420000,31214,1388781780000,31224,W20703
526,1388781420000,31238,1388781960000,31239,W21260
1990,1388781480000,31613,1388783460000,31108,W20092
607,1388781540000,31102,1388782140000,31266,W21074
458,1388781540000,31105,1388781960000,31113,W01446
1520,1388781600000,31624,1388783100000,31222,W20321
210,1388781600000,31229,1388781780000,31202,W00093
475,1388781660000,31268,1388782140000,31116,W21493
434,1388781660000,31268,1388782080000,31116,W20355
558,1388781660000,31257,1388782200000,31222,W20509
490,1388781720000,31618,1388782200000,31626,W00168
392,1388781720000,31623,1388782080000,31611,W20106
470,1388781720000,31618,1388782200000,31626,W00256
1327,1388781900000,31015,1388783220000,31101,W20934
169,1388781960000,31100,1388782080000,31257,W20733
367,1388781960000,31208,1388782320000,31269,W00825
1083,1388782020000,31225,1388783100000,31214,W01244
204,1388782020000,31623,1388782260000,31616,W21537
917,1388782080000,31212,1388782980000,31119,W20782
320,1388782140000,31030,1388782440000,31017,W00441
474,1388782200000,31113,1388782680000,31202,W20652
336,1388782200000,31606,1388782560000,31605,W21478
239,1388782200000,31250,1388782440000,31237,W20750
992,1388782200000,31613,1388783220000,31614,W20541
748,1388782260000,31227,1388783040000,31212,W00117
455,1388782260000,31237,1388782740000,31241,W20145
1844,1388782380000,31513,1388784180000,31241,W00051
489,1388782380000,31114,1388782860000,31121,W00914
603,1388782380000,31104,1388782980000,31602,W20203
699,1388782380000,31228,1388783040000,31239,W00721
623,1388782380000,31602,1388782980000,31405,W00316
467,1388782380000,31114,1388782860000,31121,W01039
412,1388782380000,31619,1388782800000,31611,W00761
487,1388782380000,31203,1388782920000,31600,W00288
754,1388782440000,31250,1388783160000,31245,W00400
274,1388782440000,31613,1388782680000,31625,W01051
302,1388782440000,31214,1388782740000,31233,W00272
1031,1388782560000,31108,1388783580000,31273,W20412
563,1388782560000,31623,1388783100000,31632,W20498
638,1388782560000,31234,1388783400000,31238,W20019
723,1388782620000,31120,1388783340000,31200,W21384
301,1388782620000,31265,1388782920000,31230,W21647
457,1388782680000,31220,1388783160000,31233,W00729
532,1388782740000,31200,1388783280000,31251,W00730
1125,1388782860000,31269,1388783940000,31232,W20926
335,1388782860000,31613,1388783160000,31619,W20699
1102,1388782860000,31269,1388783940000,31232,W20716
703,1388782860000,31210,1388783580000,31266,W20562
27,1388783040000,31603,1388783100000,31603,W20471
1012,1388783100000,31303,1388784120000,31312,W00357
178,1388783100000,31263,1388783280000,31216,W20584
560,1388783100000,31603,1388783640000,31118,W20752
1139,1388783100000,31266,1388784240000,31110,W21074
500,1388783220000,31219,1388783760000,31235,W01137
253,1388783280000,31206,1388783520000,31100,W00146
305,1388783280000,31204,1388783580000,31211,W01460
227,1388783340000,31200,1388783580000,31221,W20989
746,1388783340000,31506,1388784060000,31216,W20066
191,1388783400000,31629,1388783580000,31610,W01305
1192,1388783640000,31227,1388784840000,31232,W00228
2043,1388783580000,31231,1388785620000,31258,W21365
208,1388783580000,31230,1388783760000,31251,W21647
1990,1388783640000,31231,1388785620000,31258,W21207
325,1388783640000,31626,1388783940000,31613,W21482
955,1388783640000,31273,1388784600000,31249,W21014
726,1388783640000,31226,1388784360000,31015,W00382
477,1388783640000,31231,1388784120000,31203,W00109
570,1388783700000,31200,1388784240000,31113,W01217
1954,1388783700000,31231,1388785620000,31258,W00880
278,1388783700000,31239,1388783940000,31201,W20865
226,1388783700000,31618,1388783940000,31610,W21401
95,1388783760000,31237,1388783880000,31246,W20750
330,1388783760000,31222,1388784120000,31263,W21408
881,1388783820000,31212,1388784660000,31111,W21645
248,1388783940000,31214,1388784240000,31229,W01244
471,1388784000000,31505,1388784480000,31109,W00049
372,1388784000000,31266,1388784360000,31201,W20562
186,1388784000000,31242,1388784180000,31216,W21485
