Row ID,country_name,water_source,water_tech,status_id,management,pay,#installer,install_year,#status,#source,#adm1,#adm2,#wpdx_id,#report_date,#country_id,#activity_id,#data_lnk,#orig_lnk,photo_lnk,#converted,#created,#updated,lat_deg,lon_deg,Location,Count,#fecal_coliform_presence,#fecal_coliform_value,#subjective_quality,val1,val2
61102,Ghana,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061102,05/24/2013 12:00:00 AM +0000,GH,A172,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,8.219,0.001,"(8.219, 0.001)",1,,,,,
61103,Ghana,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061103,05/28/2013 12:00:00 AM +0000,GH,A232,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,8.1121,0.1434,"(8.1121, 0.1434)",1,,,,,
61104,Ghana,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061104,05/27/2013 12:00:00 AM +0000,GH,B298,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,8.10369,0.17021,"(8.10369, 0.17021)",1,,,,,
61105,Ghana,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061105,05/30/2013 12:00:00 AM +0000,GH,A330,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,8.10318,0.168,"(8.10318, 0.168)",1,,,,,
61106,Ghana,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061106,05/31/2013 12:00:00 AM +0000,GH,A202,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,8.17436,0.14357,"(8.17436, 0.14357)",1,,,,,
61107,Ethiopia,,Hand Dug Well,unknown,,,World Vision,,,World Vision US,,,wpdx-00061107,05/09/2012 12:00:00 AM +0000,ET,Kesmender,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,10.961,36.897,"(10.961, 36.897)",1,,,,,
61108,Ghana,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061108,06/01/2013 12:00:00 AM +0000,GH,B352,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,8.17412,0.1424,"(8.17412, 0.1424)",1,,,,,
61109,Ghana,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061109,05/25/2013 12:00:00 AM +0000,GH,A122,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,8.14332,0.0994,"(8.14332, 0.0994)",1,,,,,
61110,Ethiopia,,Hand Dug Well,unknown,,,World Vision,,,World Vision US,,,wpdx-00061110,03/11/2012 12:00:00 AM +0000,ET,Balisa-1,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,10.921,37.052100000000003,"(10.921, 37.0521)",1,,,,,
61111,Ethiopia,,Hand Dug Well,unknown,,,World Vision,,,World Vision US,,,wpdx-00061111,04/04/2012 12:00:00 AM +0000,ET,Balisa-2,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,10.918,37.048000000000002,"(10.918, 37.048)",1,,,,,
61112,Ethiopia,,Hand Dug Well,unknown,,,World Vision,,,World Vision US,,,wpdx-00061112,05/04/2012 12:00:00 AM +0000,ET,Kotya,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,10.923,37.039000000000001,"(10.923, 37.039)",1,,,,,
61113,Ethiopia,,Hand Dug Well,unknown,,,World Vision,,,World Vision US,,,wpdx-00061113,04/21/2012 12:00:00 AM +0000,ET,Chemy,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,10.9576,36.964,"(10.9576, 36.964)",1,,,,,
61114,Ethiopia,,Mechanized Borehole-Solar,unknown,,,World Vision,,,World Vision US,,,wpdx-00061114,05/09/2013 12:00:00 AM +0000,ET,Medabo,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,7.5814,36.039999999999999,"(7.5814, 36.04)",1,,,,,
61115,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061115,12/15/2012 12:00:00 AM +0000,ZM,Mulomya,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,-16.6642,26.4827,"(-16.6642, 26.4827)",1,,,,,
61116,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061116,04/05/2012 12:00:00 AM +0000,NE,WV 521,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,14.0566,6.78029,"(14.0566, 6.78029)",1,,,,,
61117,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061117,12/02/2009 12:00:00 AM +0000,NE,WV 252,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.3329,6.95796,"(13.3329, 6.95796)",1,,,,,
61118,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061118,05/23/2012 12:00:00 AM +0000,NE,WV 536,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.3329,6.95773,"(13.3329, 6.95773)",1,,,,,
61119,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061119,08/02/2011 12:00:00 AM +0000,NE,WV 461,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.437,7.14103,"(13.437, 7.14103)",1,,,,,
61120,Niger,,Mechanized Borehole-Generator,unknown,,,World Vision,,,World Vision US,,,wpdx-00061120,05/12/2011 12:00:00 AM +0000,NE,WV 417,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.5037,7.09699,"(13.5037, 7.09699)",1,,,,,
61121,Niger,,Mechanized Borehole-Generator,unknown,,,World Vision,,,World Vision US,,,wpdx-00061121,03/09/2006 12:00:00 AM +0000,NE,WV 081,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.3827,7.20298,"(13.3827, 7.20298)",1,,,,,
61122,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061122,03/19/2006 12:00:00 AM +0000,NE,WV 082,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.3827,7.2021,"(13.3827, 7.2021)",1,,,,,
61123,Zambia,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061123,07/19/2000 12:00:00 AM +0000,ZM,Sikaneka Primary School,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,-17.357,27.3442,"(-17.357, 27.3442)",1,,,,,
61124,Mali,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061124,09/18/2013 12:00:00 AM +0000,ML,RMIWP 119,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,12.8587,-4.758,"(12.8587, -4.758)",1,,,,,
61125,Mali,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061125,09/18/2013 12:00:00 AM +0000,ML,RMIWP 120,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,12.849,-4.85856,"(12.849, -4.85856)",1,,,,,
61126,Mali,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061126,09/19/2013 12:00:00 AM +0000,ML,RMIWP 121,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,12.7431,-5.00193,"(12.7431, -5.00193)",1,,,,,
61127,Mali,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061127,09/19/2013 12:00:00 AM +0000,ML,RMIWP 122,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,12.701,-5.08679,"(12.701, -5.08679)",1,,,,,
61128,Mali,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061128,09/20/2013 12:00:00 AM +0000,ML,RMIWP 123,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,12.8711,-5.04948,"(12.8711, -5.04948)",1,,,,,
61129,Mali,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061129,09/20/2013 12:00:00 AM +0000,ML,RMIWP 124,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,12.8362,-4.92392,"(12.8362, -4.92392)",1,,,,,
61130,Mali,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061130,09/23/2013 12:00:00 AM +0000,ML,RMIWP 125,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,12.9387,-4.93866,"(12.9387, -4.93866)",1,,,,,
61131,Mali,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061131,09/24/2013 12:00:00 AM +0000,ML,RMIWP 126,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,12.7736,-5.07395,"(12.7736, -5.07395)",1,,,,,
61132,Mali,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061132,09/26/2013 12:00:00 AM +0000,ML,RMIWP 129,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.5617,-4.49863,"(13.5617, -4.49863)",1,,,,,
61133,Mali,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061133,09/26/2013 12:00:00 AM +0000,ML,RMIWP 128,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.3587,-4.26394,"(13.3587, -4.26394)",1,,,,,
61134,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061134,05/29/2012 12:00:00 AM +0000,NE,WV 537,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.7444,8.12942,"(13.7444, 8.12942)",1,,,,,
61135,Niger,,Mechanized Borehole-Generator,unknown,,,World Vision,,,World Vision US,,,wpdx-00061135,06/11/2009 12:00:00 AM +0000,NE,WV 239,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.5798,7.3305,"(13.5798, 7.3305)",1,,,,,
61136,Niger,,Mechanized Borehole-Generator,unknown,,,World Vision,,,World Vision US,,,wpdx-00061136,11/15/2011 12:00:00 AM +0000,NE,WV 469,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.5803,7.32689,"(13.5803, 7.32689)",1,,,,,
61137,Niger,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061137,07/16/2013 12:00:00 AM +0000,NE,WV 710,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.7445,1.46276,"(13.7445, 1.46276)",1,,,,,
61138,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061138,11/25/2005 12:00:00 AM +0000,NE,WV 065,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.6307,6.669,"(13.6307, 6.669)",1,,,,,
61139,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061139,02/11/2011 12:00:00 AM +0000,NE,WV 379,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.7401,1.60992,"(13.7401, 1.60992)",1,,,,,
61140,Niger,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061140,12/11/2012 12:00:00 AM +0000,NE,WV 555,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.7447,1.60863,"(13.7447, 1.60863)",1,,,,,
61141,Niger,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061141,02/12/2013 12:00:00 AM +0000,NE,WV 640,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.0824,1.6883,"(13.0824, 1.6883)",1,,,,,
61142,Zambia,,Non-Mechanized Borehole,yes,,,,,,World Vision US,,,wpdx-00061142,10/08/2013 12:00:00 AM +0000,ZM,Mulando,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,-15.9209,27.6594,"(-15.9209, 27.6594)",1,,,,,
61143,Zambia,,Non-Mechanized Borehole,yes,,,,,,World Vision US,,,wpdx-00061143,10/21/2013 12:00:00 AM +0000,ZM,Mulomba,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,-15.912,27.6296,"(-15.912, 27.6296)",1,,,,,
61144,Niger,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061144,09/24/2013 12:00:00 AM +0000,NE,WV 621,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.049099999999999,1.7399,"(13.0491, 1.7399)",1,,,,,
61145,Niger,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061145,02/08/2010 12:00:00 AM +0000,NE,WV 275,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,12.839,1.69799,"(12.839, 1.69799)",1,,,,,
61146,Ghana,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061146,08/19/2013 12:00:00 AM +0000,GH,WV 2939,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,7.75875,-1.82785,"(7.75875, -1.82785)",1,,,,,
61147,Ghana,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061147,09/24/2013 12:00:00 AM +0000,GH,WV 2972,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,7.999,-1.711,"(7.999, -1.711)",1,,,,,
61148,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061148,11/29/2013 12:00:00 AM +0000,ZM,Hamaundu A.,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,-16.5681,27.4725,"(-16.5681, 27.4725)",1,,,,,
61149,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061149,01/02/2014 12:00:00 AM +0000,ZM,Susuntila Day Care,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,-8.84594,31.3671,"(-8.84594, 31.3671)",1,,,,,
61150,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061150,01/02/2014 12:00:00 AM +0000,ZM,Nyenye,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,-8.8566,31.5307,"(-8.8566, 31.5307)",1,,,,,
61151,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061151,01/02/2014 12:00:00 AM +0000,ZM,Tomo,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,-8.88,31.543,"(-8.88, 31.543)",1,,,,,
61152,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061152,05/20/2011 12:00:00 AM +0000,NE,WV 421,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.5199,6.8149,"(13.5199, 6.8149)",1,,,,,
61153,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061153,02/24/2006 12:00:00 AM +0000,NE,WV 077,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.949,6.469,"(13.949, 6.469)",1,,,,,
61154,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061154,07/06/2007 12:00:00 AM +0000,NE,WV 157,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.8158,6.60417,"(13.8158, 6.60417)",1,,,,,
61155,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061155,07/08/2007 12:00:00 AM +0000,NE,WV 158,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.8172,6.60191,"(13.8172, 6.60191)",1,,,,,
61156,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061156,02/17/2005 12:00:00 AM +0000,NE,WV 035,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.8734,6.49965,"(13.8734, 6.49965)",1,,,,,
61157,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061157,02/13/2005 12:00:00 AM +0000,NE,WV 033,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:39 PM +0000,10/26/2015 09:24:39 PM +0000,13.8468,6.396,"(13.8468, 6.396)",1,,,,,
